40.41 40.337
1.724 1.458
1.187 1.8519999999999999
1.076 1.094
20.104 20.158
60.673 60.059
40.671 40.92
1.689 1.919
1.101 1.177
60.061 60.815
1.811 1.988
60.461 60.028
60.731 60.234
60.09 60.214
40.862 40.757
1.9020000000000001 1.5699999999999998
40.095 40.704
40.319 40.366
20.598 20.683
60.231 60.849
20.548000000000002 20.957
40.907 40.107
40.37 40.948
1.49 1.115
60.761 60.168
40.487 40.283
40.399 40.961
20.895 20.5
1.407 1.492
40.015 40.597
40.59 40.288
1.287 1.311
1.1179999999999999 1.55
20.479 20.111
40.525 40.724
40.512 40.359
1.545 1.525
40.205 40.9
20.911 20.455
40.713 40.323
20.601 20.449
20.085 20.163
1.608 1.051
40.542 40.573
20.368 20.96
40.339 40.595
60.894 60.561
20.08 20.54
20.154 20.637
40.802 40.032
20.774 20.625
1.929 1.665
20.724 20.849
1.976 1.057
20.631 20.232
40.837 40.489
20.856 20.187
20.376 20.248
20.418 20.311
60.705 60.174
1.92 1.909
20.486 20.279
20.973 20.381
60.307 60.099
20.817 20.464
1.21 1.071
60.854 60.942
1.987 1.8559999999999999
40.517 40.776
20.152 20.959
1.553 1.7810000000000001
1.431 1.415
60.753 60.254
40.939 40.352
20.525 20.661
20.68 20.786
1.313 1.133
20.45 20.891
60.097 60.898
1.5510000000000002 1.938
60.288 60.947
20.031 20.337
20.293 20.723
20.646 20.489
40.927 40.495
20.695 20.414
1.936 1.324
1.736 1.5699999999999998
40.079 40.436
20.285 20.947
20.518 20.872
60.845 60.663
60.663 60.038
40.226 40.009
40.655 40.582
1.788 1.316
1.212 1.499
40.092 40.462
1.554 1.627
20.366 20.814
1.865 1.174
40.513 40.621
60.314 60.472
1.377 1.639
60.749 60.349
20.327 20.16
1.173 1.962
20.423 20.663
60.528 60.036
1.692 1.813
40.464 40.125
60.387 60.212
1.665 1.605
40.073 40.503
1.241 1.335
1.205 1.94
1.713 1.5190000000000001
60.874 60.565
40.607 40.514
60.37 60.559
40.852 40.859
20.198 20.112
60.114 60.326
40.65 40.004
20.168 20.169
20.255 20.927
1.8359999999999999 1.05
60.158 60.56
20.962 20.343
1.424 1.455
40.65 40.096
60.992 60.258
40.923 40.613
40.756 40.329
60.586 60.875
40.721 40.509
20.882 20.745
40.994 40.272
1.004 1.152
60.219 60.932
40.624 40.479
20.041 20.492
40.302 40.938
20.762 20.051
1.19 1.8319999999999999
1.768 1.431
60.371 60.828
60.617 60.797
60.427 60.698
40.86 40.195
40.995 40.345
20.817 20.621
60.66 60.173
1.8359999999999999 1.4
1.893 1.347
1.5390000000000001 1.148
20.33 20.441
1.066 1.593
20.324 20.782
1.13 1.315
1.746 1.615
40.151 40.207
60.358 60.585
20.142 20.06
1.5 1.862
60.107 60.328
1.3900000000000001 1.292
60.793 60.71
40.002 40.979
40.701 40.604
40.498 40.202
20.101 20.382
1.42 1.061
1.015 1.734
60.143 60.657
20.913 20.91
60.027 60.862
1.589 1.192
60.512 60.207
20.842 20.26
1.3439999999999999 1.065
60.368 60.494
1.6139999999999999 1.229
40.346 40.339
40.19 40.248
60.904 60.296
20.249 20.815
60.682 60.364
20.537 20.582
60.169 60.545
40.316 40.827
60.074 60.0
60.498 60.923
20.183 20.493
40.767 40.014
20.425 20.394
1.7890000000000001 1.9489999999999998
60.626 60.435
40.153 40.638
60.503 60.169
1.9220000000000002 1.9100000000000001
60.367 60.288
40.648 40.716
40.8 40.28
60.888 60.587
60.684 60.716
60.343 60.596
40.821 40.853
1.771 1.905
60.61 60.475
60.391 60.436
20.693 20.792
60.805 60.166
40.734 40.526
40.175 40.91
60.913 60.23
20.794 20.206
60.417 60.861
60.961 60.838
1.452 1.651
60.919 60.758
60.748 60.271
60.683 60.362
1.46 1.983
1.08 1.419
1.572 1.7730000000000001
20.779 20.571
20.415 20.022
20.268 20.381
20.71 20.329
60.849 60.756
60.815 60.187
1.502 1.904
20.172 20.615
20.162 20.982
1.154 1.546
40.606 40.819
60.565 60.439
40.129 40.853
20.926 20.031
20.027 20.583
40.607 40.496
40.824 40.782
1.542 1.221
40.418 40.368
20.723 20.215
40.459 40.441
20.376 20.587
40.973 40.845
60.134 60.78
1.8719999999999999 1.714
20.709 20.988
20.292 20.285
60.014 60.916
40.845 40.566
20.549 20.0
1.423 1.513
60.268 60.164
20.388 20.585
1.9300000000000002 1.8679999999999999
60.181 60.441
60.863 60.942
40.15 40.688
60.492 60.381
40.311 40.652
40.858 40.162
1.815 1.208
40.456 40.777
20.346 20.088
1.245 1.298
20.639 20.333
40.044 40.744
20.799 20.121
1.686 1.999
1.194 1.624
60.368 60.198
40.31 40.605
60.455 60.842
60.133 60.509
40.537 40.37
40.719 40.087
1.071 1.354
1.023 1.287
20.085 20.099
20.479 20.92
1.194 1.8900000000000001
20.029 20.917
1.337 1.721
20.151 20.751
1.345 1.661
40.151 40.409
40.259 40.547
1.177 1.233
20.996 20.538
20.187 20.606
1.482 1.956
60.617 60.384
60.288 60.158
40.649 40.933
60.233 60.568
1.741 1.379
60.46 60.967
1.508 1.653
20.231 20.139
40.578 40.969
1.41 1.0
20.768 20.313
1.236 1.069
40.169 40.487
1.939 1.137
20.759 20.475
1.232 1.575
60.959 60.565
1.033 1.412
1.875 1.295
20.321 20.197
40.254 40.688
1.875 1.3860000000000001
1.861 1.996
60.303 60.529
20.031 20.909
40.456 40.218
1.073 1.415
1.1219999999999999 1.288
1.776 1.887
40.955 40.714
40.161 40.164
1.11 1.093
40.365 40.656
1.595 1.47
40.25 40.813
40.148 40.085
60.805 60.9
20.758 20.933
20.209 20.04
40.426 40.6
60.73 60.554
60.58 60.735
40.335 40.904
40.165 40.549
20.74 20.104
40.01 40.987
60.099 60.202
1.076 1.8679999999999999
60.678 60.407
60.619 60.202
20.268 20.606
20.676 20.772
60.243 60.259
1.127 1.221
60.736 60.678
60.633 60.079
40.908 40.098
60.428 60.881
1.428 1.467
20.492 20.921
1.6219999999999999 1.657
1.5350000000000001 1.9449999999999998
1.138 1.579
40.545 40.685
60.341 60.023
20.272 20.305
60.713 60.69
60.734 60.23
20.301 20.835
60.516 60.142
60.85 60.8
1.8159999999999998 1.567
60.017 60.203
40.516 40.902
60.67 60.395
1.4729999999999999 1.579
60.994 60.971
1.729 1.706
1.9809999999999999 1.896
1.462 1.7349999999999999
20.269 20.324
60.526 60.261
1.434 1.7069999999999999
40.241 40.93
1.8159999999999998 1.306
1.4729999999999999 1.963
60.048 60.752
20.17 20.573
60.172 60.269
40.838 40.693
20.051 20.303
1.79 1.858
20.657 20.673000000000002
1.2469999999999999 1.99
60.308 60.071
40.492 40.697
1.172 1.461
40.822 40.365
20.95 20.021
40.491 40.639
40.741 40.779
40.111 40.433
20.145 20.463
20.514 20.857
1.9180000000000001 1.44
20.531 20.558
60.399 60.618
40.334 40.265
1.084 1.11
20.218 20.235
20.303 20.991
60.349 60.647
1.838 1.388
60.192 60.883
20.068 20.811
1.258 1.746
20.123 20.822
40.707 40.958
20.044 20.893
20.761 20.999
60.926 60.411
40.186 40.637
1.3820000000000001 1.96
1.2810000000000001 1.8479999999999999
60.906 60.516
20.682 20.294
1.476 1.291
1.845 1.452
1.02 1.701
20.569 20.934
60.578 60.767
40.912 40.817
1.313 1.677
60.524 60.128
20.2 20.806
1.5470000000000002 1.677
1.3599999999999999 1.56
1.982 1.854
1.091 1.002
20.25 20.226
40.947 40.097
20.386 20.376
60.961 60.173
20.59 20.55
40.593 40.767
40.582 40.681
20.821 20.071
60.021 60.928
40.96 40.355
20.914 20.259
20.363 20.998
40.916 40.646
1.43 1.206
1.18 1.16
40.096 40.309
60.674 60.94
60.253 60.65
40.382 40.152
60.339 60.431
60.758 60.712
40.14 40.542
1.415 1.7309999999999999
1.2469999999999999 1.001
1.313 1.749
60.732 60.627
20.841 20.503
40.816 40.936
60.64 60.418
60.143 60.056
40.169 40.595
1.838 1.967
20.49 20.704
1.814 1.328
20.806 20.331
1.455 1.5590000000000002
40.323 40.281
40.666 40.34
20.401 20.514
1.027 1.669
40.731 40.551
60.924 60.467
20.419 20.453
60.162 60.18
40.789 40.512
1.266 1.69
20.318 20.749
60.711 60.095
1.573 1.119
40.251 40.16
1.357 1.725
1.414 1.913
1.7349999999999999 1.827
60.941 60.844
60.661 60.704
40.938 40.501
40.572 40.374
60.435 60.753
40.591 40.095
60.778 60.56
40.629 40.75
20.991 20.572
1.105 1.841
20.633 20.625
60.889 60.788
20.397 20.389
20.926 20.56
60.893 60.394
20.497 20.997
40.842 40.928
20.811 20.454
20.924 20.664
60.032 60.285
60.272 60.987
20.695 20.54
1.706 1.312
40.702 40.646
60.613 60.444
40.494 40.378
40.767 40.899
60.446 60.355
60.463 60.457
20.627 20.127
20.013 20.07
1.5310000000000001 1.692
60.114 60.707
40.634 40.292
40.11 40.618
60.796 60.048
1.858 1.4729999999999999
1.157 1.065
60.085 60.051
20.847 20.995
20.951999999999998 20.626
40.544 40.157
60.456 60.626
40.419 40.396
40.195 40.964
20.346 20.095
1.87 1.626
40.372 40.233
1.8940000000000001 1.416
1.458 1.671
1.794 1.375
40.221 40.454
60.361 60.357
1.645 1.119
1.722 1.11
20.796 20.974
60.205 60.547
40.015 40.526
60.57 60.066
60.284 60.717
1.7389999999999999 1.367
1.331 1.259
40.279 40.147
20.302 20.601
20.86 20.596
1.052 1.7469999999999999
40.934 40.52
20.883 20.226
60.719 60.926
1.708 1.779
20.757 20.049
1.414 1.084
40.742 40.21
60.319 60.063
60.686 60.33
20.615 20.844
60.202 60.978
60.272 60.708
40.924 40.436
40.543 40.85
60.708 60.693
60.921 60.219
1.808 1.6560000000000001
60.486 60.005
20.307 20.308
40.147 40.778
1.179 1.525
60.952 60.609
20.916 20.314
1.014 1.791
1.293 1.226
40.673 40.778
60.803 60.351
20.098 20.051
1.661 1.49
20.149 20.244
20.977 20.298
1.3599999999999999 1.671
40.597 40.535
1.3479999999999999 1.305
60.404 60.623
40.539 40.553
20.261 20.372
20.384 20.216
20.13 20.977
60.368 60.801
20.228 20.928
1.1400000000000001 1.367
1.87 1.102
40.994 40.032
40.043 40.778
1.589 1.453
60.922 60.134
60.452 60.359
60.444 60.706
40.421 40.067
20.125 20.339
1.78 1.334
40.083 40.953
60.235 60.444
60.084 60.943
40.205 40.352
40.378 40.142
60.613 60.71
1.472 1.5230000000000001
60.09 60.721
40.808 40.74
20.619 20.515
40.428 40.903
40.561 40.554
40.221 40.085
20.644 20.852
20.116 20.406
20.301 20.987
20.392 20.921
40.488 40.147
1.663 1.393
40.979 40.766
20.185 20.865
1.107 1.259
1.187 1.329
60.553 60.466
20.576 20.588
40.781 40.625
60.901 60.163
20.015 20.692
60.301 60.31
60.439 60.36
20.466 20.162
40.969 40.001
20.167 20.78
60.963 60.911
40.5 40.819
1.2690000000000001 1.938
40.893 40.807
60.173 60.853
20.576999999999998 20.423
60.201 60.841
20.328 20.349
20.788 20.793
20.482 20.898
1.799 1.033
20.239 20.74
40.136 40.398
20.79 20.412
60.052 60.544
1.607 1.27
60.359 60.323
60.609 60.877
60.611 60.025
20.555 20.843
40.443 40.364
40.146 40.747
60.566 60.882
60.276 60.209
20.076 20.023
40.007 40.86
60.635 60.015
20.121 20.564
40.5 40.201
20.607 20.57
1.6560000000000001 1.056
40.912 40.025
40.302 40.502
1.738 1.978
20.279 20.595
60.632 60.466
60.499 60.548
1.69 1.867
1.173 1.491
40.611 40.75
1.463 1.8900000000000001
40.285 40.562
20.134 20.376
1.016 1.73
20.757 20.949
60.715 60.77
20.405 20.431
40.515 40.083
40.357 40.922
40.918 40.57
40.878 40.167
60.554 60.444
20.855 20.543
20.222 20.219
1.9649999999999999 1.363
40.563 40.083
1.815 1.794
60.598 60.431
60.378 60.514
1.4889999999999999 1.671
20.415 20.071
40.617 40.073
60.104 60.288
60.822 60.494
40.943 40.962
1.772 1.8980000000000001
20.888 20.373
40.292 40.94
60.871 60.392
1.889 1.779
20.804 20.739
60.201 60.566
20.584 20.834
60.562 60.563
1.865 1.447
60.161 60.129
20.228 20.735
1.634 1.556
1.225 1.931
20.768 20.309
1.784 1.1
20.128 20.956
1.679 1.714
60.2 60.399
20.307 20.274
40.349 40.439
1.613 1.8900000000000001
1.9729999999999999 1.951
20.039 20.941
40.816 40.874
40.821 40.682
60.697 60.116
40.724 40.744
40.493 40.022
40.439 40.819
20.149 20.177
40.361 40.163
20.438 20.728
20.622 20.498
20.804 20.12
20.579 20.896
60.332 60.342
1.524 1.449
1.7229999999999999 1.5819999999999999
20.768 20.265
1.068 1.732
1.443 1.537
20.406 20.912
1.343 1.45
20.861 20.812
20.914 20.448
1.605 1.528
20.595 20.95
60.313 60.44
60.25 60.858
20.306 20.166
20.392 20.657
60.614 60.475
60.214 60.296
1.588 1.418
1.385 1.983
60.121 60.447
40.696 40.985
40.939 40.819
1.298 1.366
20.211 20.862
1.096 1.751
1.72 1.901
1.299 1.2650000000000001
60.336 60.379
60.506 60.444
40.814 40.217
60.326 60.042
20.484 20.638
40.167 40.513
60.899 60.824
40.339 40.717
20.097 20.187
20.477 20.717
40.507 40.411
1.6400000000000001 1.404
20.027 20.407
20.488 20.951999999999998
1.069 1.958
40.909 40.731
60.735 60.674
60.004 60.347
60.853 60.297
20.96 20.791
40.609 40.907
60.52 60.87
1.081 1.79
60.814 60.14
1.869 1.221
60.332 60.577
60.835 60.405
40.285 40.35
60.593 60.507
60.113 60.91
1.928 1.784
20.521 20.367
20.361 20.524
40.803 40.531
20.157 20.23
1.617 1.8900000000000001
40.756 40.774
20.094 20.551
20.998 20.542
1.56 1.643
60.705 60.72
40.237 40.935
60.968 60.446
60.788 60.734
1.407 1.2530000000000001
40.272 40.889
20.297 20.951999999999998
1.593 1.341
60.268 60.658
1.682 1.5230000000000001
40.49 40.995
40.825 40.472
60.741 60.468
20.728 20.155
20.523 20.505
1.513 1.366
1.189 1.6909999999999998
40.34 40.152
60.552 60.386
20.33 20.737
40.398 40.095
60.874 60.078
20.813 20.387
1.81 1.209
40.768 40.261
1.783 1.196
40.862 40.649
20.293 20.672
40.895 40.915
20.704 20.906
20.872 20.023
20.587 20.753
60.699 60.788
1.5510000000000002 1.818
1.889 1.862
60.072 60.426
20.434 20.532
60.241 60.858
40.054 40.705
60.037 60.516
40.609 40.451
1.685 1.009
20.179 20.549
20.144 20.356
60.606 60.289
20.62 20.703
40.797 40.029
1.1280000000000001 1.745
60.229 60.72
60.57 60.44
20.022 20.764
1.563 1.2690000000000001
20.556 20.773
1.2610000000000001 1.576
40.352 40.019
60.648 60.45
60.075 60.401
60.969 60.395
60.04 60.106
40.526 40.965
40.974 40.056
40.11 40.352
20.954 20.889
20.172 20.269
60.323 60.894
1.845 1.608
20.976 20.785
1.283 1.6949999999999998
1.8980000000000001 1.248
40.375 40.793
40.294 40.939
20.836 20.036
60.25 60.988
40.452 40.475
40.927 40.681
40.473 40.689
40.488 40.389
20.459 20.025
1.1400000000000001 1.924
60.684 60.587
20.274 20.569
60.238 60.469
40.083 40.72
60.675 60.223
1.737 1.131
1.8559999999999999 1.4689999999999999
1.583 1.819
20.429 20.99
20.803 20.976
60.061 60.52
20.306 20.658
1.291 1.076
40.934 40.11
1.279 1.464
60.827 60.494
20.244 20.953
60.048 60.032
40.623 40.924
40.584 40.118
20.912 20.39
1.171 1.612
20.623 20.49
60.332 60.092
60.846 60.423
20.114 20.238
1.245 1.687
60.41 60.241
20.831 20.326
40.593 40.597
60.363 60.035
60.431 60.814
1.893 1.483
1.181 1.433
40.597 40.373
60.667 60.523
40.672 40.132
40.611 40.575
40.079 40.453
40.869 40.172
1.79 1.412
1.325 1.3980000000000001
60.33 60.797
40.647 40.752
1.5819999999999999 1.135
60.293 60.359
40.531 40.814
60.685 60.038
20.75 20.948
20.85 20.875
40.958 40.309
1.775 1.655
40.281 40.277
40.146 40.138
60.67 60.32
60.822 60.199
1.323 1.099
20.298 20.538
1.055 1.244
60.713 60.56
40.455 40.259
20.585 20.962
60.819 60.669
40.442 40.423
20.639 20.311
1.225 1.004
40.131 40.91
1.44 1.877
60.827 60.7
20.996 20.242
60.288 60.51
40.114 40.801
60.121 60.096
20.851 20.181
20.188 20.371
1.283 1.492
20.829 20.873
60.23 60.158
20.242 20.478
1.472 1.447
1.161 1.5779999999999998
1.2770000000000001 1.092
1.877 1.944
1.798 1.164
40.18 40.308
1.454 1.77
60.454 60.355
60.652 60.381
20.922 20.656
60.064 60.016
1.082 1.815
20.229 20.025
20.208 20.868
20.657 20.51
1.6139999999999999 1.238
40.647 40.429
40.965 40.793
40.881 40.93
1.814 1.885
40.101 40.015
40.575 40.837
20.549 20.292
20.854 20.427
40.222 40.409
40.897 40.986
60.532 60.239
20.124 20.076
60.507 60.528
20.726 20.71
60.315 60.525
40.398 40.046
1.536 1.297
60.342 60.127
1.2610000000000001 1.912
40.47 40.51
60.422 60.97
60.904 60.395
1.8319999999999999 1.724
60.371 60.853
1.951 1.336
20.68 20.461
40.482 40.459
60.855 60.613
40.373 40.308
1.854 1.01
60.066 60.212
20.563 20.112
20.113 20.19
60.889 60.648
20.593 20.589
40.711 40.154
60.815 60.8
60.156 60.852
1.138 1.294
20.12 20.079
40.435 40.748
40.038 40.061
60.733 60.11
40.335 40.31
1.288 1.371
40.038 40.262
20.482 20.672
60.227 60.186
40.506 40.218
1.194 1.657
40.902 40.845
40.13 40.765
20.772 20.925
60.604 60.905
60.616 60.814
20.642 20.299
20.099 20.159
20.124 20.043
60.573 60.13
40.667 40.137
60.663 60.457
40.959 40.492
20.615 20.6
20.71 20.267
60.43 60.714
1.744 1.409
1.944 1.014
20.094 20.368
40.728 40.573
40.194 40.117
20.263 20.661
20.121 20.967
20.313 20.271
20.269 20.076
20.928 20.199
20.636 20.441
1.038 1.99
20.156 20.438
40.524 40.295
60.462 60.249
1.514 1.11
40.423 40.703
20.088 20.283
1.974 1.339
60.054 60.24
40.206 40.409
40.203 40.314
40.29 40.762
20.954 20.251
1.185 1.266
60.033 60.266
20.035 20.608
60.721 60.496
40.178 40.471
60.579 60.217
20.178 20.625
20.327 20.435
1.097 1.863
1.454 1.829
20.794 20.576999999999998
1.007 1.508
40.086 40.895
1.351 1.6400000000000001
20.502 20.245
40.687 40.987
60.879 60.161
40.026 40.046
1.783 1.728
60.276 60.548
60.822 60.523
40.232 40.778
1.119 1.433
40.921 40.277
60.599 60.701
60.662 60.591
1.8399999999999999 1.3980000000000001
40.69 40.413
20.611 20.027
20.049 20.305
20.74 20.132
1.721 1.043
1.287 1.032
60.274 60.694
40.546 40.785
40.214 40.205
60.953 60.642
60.105 60.976
1.623 1.293
20.936 20.559
1.603 1.407
1.553 1.205
20.781 20.809
20.593 20.171
60.57 60.44
20.05 20.884
20.528 20.865
1.939 1.4849999999999999
20.365 20.951
40.374 40.587
40.617 40.515
40.555 40.59
60.818 60.807
1.454 1.041
40.243 40.351
20.651 20.674
60.53 60.363
20.736 20.84
40.912 40.483
40.85 40.045
20.146 20.604
1.388 1.3519999999999999
20.462 20.432
60.386 60.032
40.657 40.025
60.657 60.2
20.677 20.161
1.007 1.448
60.452 60.15
20.621 20.19
60.373 60.476
1.199 1.567
40.252 40.577
20.97 20.957
40.122 40.403
40.231 40.55
60.437 60.97
60.93 60.579
60.844 60.244
40.413 40.507
40.876 40.928
20.053 20.484
40.651 40.357
40.697 40.756
60.595 60.19
20.359 20.54
60.784 60.596
40.369 40.706
40.866 40.967
1.858 1.393
60.955 60.073
1.9180000000000001 1.231
20.247 20.156
1.311 1.7429999999999999
1.798 1.955
60.72 60.921
60.668 60.711
60.636 60.617
1.908 1.5470000000000002
40.417 40.924
20.821 20.789
20.366 20.725
20.195 20.843
1.697 1.375
20.408 20.323
40.389 40.909
1.909 1.595
40.425 40.69
60.297 60.959
20.504 20.086
40.128 40.629
40.224 40.327
1.159 1.186
20.928 20.151
1.353 1.322
20.889 20.099
20.976 20.721
1.279 1.5150000000000001
20.835 20.679
60.544 60.137
60.704 60.43
40.734 40.18
40.02 40.212
1.518 1.6360000000000001
20.701999999999998 20.33
20.095 20.113
20.338 20.127
60.374 60.093
1.576 1.101
20.268 20.871
40.418 40.38
60.733 60.98
20.931 20.303
20.453 20.935
1.017 1.354
20.205 20.507
60.887 60.931
40.614 40.779
60.982 60.658
20.645 20.59
60.581 60.979
1.389 1.032
40.699 40.998
20.252 20.072
1.065 1.6019999999999999
1.019 1.362
1.019 1.674
1.8199999999999998 1.638
20.274 20.109
60.223 60.998
20.007 20.079
1.4060000000000001 1.225
1.23 1.524
20.921 20.354
1.492 1.581
1.262 1.8399999999999999
20.302 20.713
40.708 40.385
20.231 20.626
1.074 1.909
20.101 20.212
60.971 60.373
60.086 60.372
20.887 20.215
60.199 60.958
60.446 60.056
20.632 20.538
60.163 60.343
1.456 1.211
40.017 40.662
1.16 1.827
1.274 1.47
20.068 20.258
40.096 40.419
1.361 1.306
1.373 1.276
60.411 60.367
1.517 1.464
1.37 1.849
40.27 40.843
40.212 40.996
1.929 1.698
20.371 20.704
1.5979999999999999 1.592
20.471 20.093
40.438 40.861
1.871 1.9529999999999998
20.406 20.697
1.188 1.73
40.028 40.91
1.681 1.877
40.343 40.831
1.548 1.8050000000000002
60.297 60.504
40.097 40.082
40.067 40.11
20.914 20.341
60.795 60.917
1.6059999999999999 1.687
40.515 40.396
40.929 40.389
1.483 1.205
20.627 20.789
60.057 60.683
60.42 60.065
20.24 20.536
60.681 60.036
20.924 20.355
1.8559999999999999 1.724
40.128 40.926
60.259 60.883
40.919 40.281
40.959 40.62
20.334 20.218
1.819 1.3599999999999999
40.026 40.485
60.45 60.188
1.605 1.022
60.324 60.083
40.013 40.285
40.353 40.567
40.778 40.305
20.126 20.076
60.551 60.978
40.931 40.78
20.772 20.268
40.524 40.652
60.221 60.211
40.007 40.939
60.976 60.611
1.751 1.332
40.694 40.025
60.936 60.483
1.405 1.2570000000000001
20.812 20.256
40.757 40.377
20.361 20.223
40.814 40.949
20.34 20.527
60.984 60.827
1.512 1.267
60.0 60.61
40.918 40.634
20.204 20.47
60.862 60.711
1.342 1.47
20.414 20.088
1.841 1.04
60.934 60.982
1.994 1.245
60.341 60.966
20.732 20.103
1.222 1.7530000000000001
1.116 1.203
40.745 40.816
60.162 60.924
60.738 60.053
1.98 1.637
40.077 40.595
20.356 20.546
40.241 40.547
20.558 20.302
20.414 20.704
40.971 40.771
40.239 40.087
20.119 20.896
60.348 60.159
40.935 40.603
20.686 20.991
40.732 40.049
1.155 1.642
1.63 1.304
1.149 1.315
60.12 60.655
60.67 60.168
1.416 1.089
40.274 40.092
20.265 20.389
1.983 1.662
1.7 1.171
60.42 60.612
20.243 20.429
40.064 40.876
60.584 60.959
20.128 20.573
60.754 60.426
1.04 1.087
40.357 40.687
1.463 1.7469999999999999
1.861 1.76
1.7890000000000001 1.4969999999999999
20.777 20.522
40.59 40.045
20.832 20.525
20.096 20.017
40.511 40.086
1.423 1.049
60.045 60.72
40.158 40.405
20.959 20.313
40.522 40.136
40.639 40.59
1.802 1.575
60.29 60.172
40.492 40.552
60.982 60.217
20.306 20.204
60.884 60.94
40.322 40.255
20.979 20.041
20.682 20.599
40.88 40.746
20.055 20.762
60.066 60.381
20.448 20.549
40.433 40.177
40.09 40.876
40.3 40.161
60.116 60.113
20.808 20.18
40.511 40.885
20.628 20.584
40.904 40.909
60.793 60.023
1.799 1.355
20.897 20.319
60.263 60.606
40.324 40.094
60.517 60.12
60.385 60.709
60.295 60.015
20.027 20.126
1.1219999999999999 1.173
20.597 20.163
1.514 1.791
20.062 20.155
1.334 1.342
40.441 40.882
40.544 40.622
60.19 60.18
1.056 1.282
60.008 60.835
40.279 40.105
1.367 1.144
60.103 60.616
40.972 40.05
60.874 60.52
60.267 60.977
1.238 1.8239999999999998
60.289 60.957
60.806 60.316
40.439 40.632
40.687 40.992
1.541 1.16
60.828 60.53
40.272 40.355
20.509 20.262
40.58 40.77
40.051 40.664
60.505 60.536
40.695 40.702
20.867 20.798000000000002
20.417 20.592
1.014 1.337
20.292 20.37
60.768 60.246
40.532 40.251
40.445 40.419
40.194 40.54
1.369 1.4929999999999999
20.263 20.796
20.401 20.853
40.513 40.457
1.014 1.141
40.202 40.35
60.983 60.181
1.9260000000000002 1.163
1.831 1.5590000000000002
60.942 60.719
20.883 20.965
1.819 1.495
40.065 40.204
60.011 60.514
60.789 60.612
20.816 20.739
1.92 1.564
20.688 20.237
20.12 20.283
60.901 60.312
40.719 40.412
60.337 60.493
60.494 60.665
20.51 20.74
40.53 40.722
1.142 1.371
20.333 20.751
40.81 40.794
20.001 20.413
1.772 1.9489999999999998
1.537 1.229
20.325 20.472
1.067 1.77
1.434 1.6139999999999999
1.6 1.442
1.194 1.383
60.244 60.512
1.484 1.956
1.431 1.588
1.196 1.299
40.079 40.973
40.399 40.444
1.108 1.373
60.639 60.453
1.8199999999999998 1.7189999999999999
60.272 60.854
20.128 20.403
20.988 20.172
1.399 1.323
1.451 1.172
60.452 60.189
60.253 60.429
1.2650000000000001 1.873
40.078 40.26
20.548000000000002 20.09
60.766 60.292
60.771 60.066
1.018 1.829
60.562 60.374
60.795 60.33
